SUBEST_ID,Year,Density,SAVAreaHa,NDPD
POT14,2003,2,0.00 ,
POT14,2003,3,0.00 ,
POT14,2003,4,0.00 ,
POT15,2003,1,0.00 ,
POT15,2003,2,0.00 ,
POT15,2003,3,0.52 ,
POT15,2003,4,0.00 ,
POT16,2003,1,0.00 ,
POT16,2003,2,10.23 ,
POT16,2003,3,0.00 ,
POT16,2003,4,4.82 ,
POT17,2003,1,0.00 ,
POT17,2003,2,0.00 ,
POT17,2003,3,0.00 ,
POT17,2003,4,0.00 ,
POT18,2003,1,0.00 ,
POT18,2003,2,0.00 ,
POT18,2003,3,0.00 ,
POT18,2003,4,0.00 ,
POT19,2003,1,0.00 ,
POT19,2003,2,0.00 ,
POT19,2003,3,0.00 ,
POT19,2003,4,0.00 ,
POT20,2003,1,0.00 ,
POT20,2003,2,0.00 ,
POT20,2003,3,0.00 ,
POT20,2003,4,0.00 ,
POT21,2003,1,0.00 ,
POT21,2003,2,0.00 ,
POT21,2003,3,0.00 ,
POT21,2003,4,0.00 ,
POT22,2003,1,0.00 ,
POT22,2003,2,0.00 ,
POT22,2003,3,0.00 ,
POT22,2003,4,0.00 ,
POT23,2003,1,0.00 ,
POT23,2003,2,0.00 ,
POT23,2003,3,0.00 ,
POT23,2003,4,0.00 ,
RHD01,2003,1,0.00 ,
RHD01,2003,2,0.00 ,
RHD01,2003,3,0.00 ,
RHD01,2003,4,0.00 ,
RPP01,2003,1,4.76 ,
RPP01,2003,2,12.82 ,
RPP01,2003,3,0.00 ,
RPP01,2003,4,0.00 ,
RPP02,2003,1,0.00 ,
RPP02,2003,2,0.00 ,
RPP02,2003,3,0.00 ,
RPP02,2003,4,0.00 ,
RPP03,2003,1,0.00 ,
RPP03,2003,2,0.00 ,
RPP03,2003,3,0.00 ,
RPP03,2003,4,0.00 ,
RPP04,2003,1,0.00 ,
RPP04,2003,2,0.00 ,
RPP04,2003,3,0.00 ,
RPP04,2003,4,0.00 ,
RPP05,2003,1,0.00 ,
RPP05,2003,2,0.00 ,
RPP05,2003,3,0.00 ,
RPP05,2003,4,0.00 ,
RPP06,2003,1,0.00 ,
RPP06,2003,2,0.00 ,
RPP06,2003,3,0.00 ,
RPP06,2003,4,0.00 ,
SAS01,2003,1,0.00 ,
SAS01,2003,2,0.00 ,
SAS01,2003,3,0.00 ,
SAS01,2003,4,0.00 ,
SEV01,2003,1,0.00 ,
SEV01,2003,2,0.00 ,
SEV01,2003,3,0.00 ,
SEV01,2003,4,0.00 ,
SOU01,2003,1,0.00 ,
SOU01,2003,2,5.51 ,
SOU01,2003,3,0.00 ,
SOU01,2003,4,0.00 ,
WIC01,2003,1,0.00 ,
WIC01,2003,2,0.00 ,
WIC01,2003,3,0.00 ,
WIC01,2003,4,0.00 ,
WST01,2003,1,0.00 ,
WST01,2003,2,2.96 ,
WST01,2003,3,6.36 ,
WST01,2003,4,0.00 ,
YRK01,2003,1,0.00 ,
YRK01,2003,2,0.00 ,
YRK01,2003,3,0.00 ,
YRK01,2003,4,0.00 ,
YRK02,2003,1,0.00 ,
YRK02,2003,2,0.00 ,
YRK02,2003,3,0.00 ,
YRK02,2003,4,0.00 ,
BAC01,2004,1,0.00 ,
BAC01,2004,2,0.00 ,
BAC01,2004,3,0.00 ,
BAC01,2004,4,0.00 ,
BIG01,2004,1,14.10 ,
BIG01,2004,2,31.17 ,
BIG01,2004,3,0.00 ,
BIG01,2004,4,0.00 ,
BSH01,2004,1,0.00 ,
BSH01,2004,2,0.00 ,
BSH01,2004,3,0.00 ,
BSH01,2004,4,0.00 ,
CB101,2004,1,0.00 ,
CB101,2004,2,0.00 ,
CB101,2004,3,0.00 ,
CB101,2004,4,0.00 ,
CB201,2004,1,0.00 ,
CB201,2004,2,0.00 ,
CB201,2004,3,0.00 ,
CB201,2004,4,0.00 ,
CB202,2004,1,0.00 ,
CB202,2004,2,0.00 ,
CB202,2004,3,0.00 ,
CB202,2004,4,0.00 ,
CB203,2004,1,0.00 ,
CB203,2004,2,0.00 ,
CB203,2004,3,0.00 ,
CB203,2004,4,0.00 ,
CB204,2004,1,0.00 ,
CB204,2004,2,0.00 ,
CB204,2004,3,0.00 ,
CB204,2004,4,0.00 ,
CB301,2004,1,0.00 ,
CB301,2004,2,0.00 ,
CB301,2004,3,0.00 ,
CB301,2004,4,0.00 ,
CB401,2004,1,3.21 ,
CB401,2004,2,41.82 ,
CB401,2004,3,57.44 ,
CB401,2004,4,5.39 ,
CB404,2004,1,0.00 ,
CB404,2004,2,0.00 ,
CB404,2004,3,0.00 ,
CB404,2004,4,0.00 ,
CB501,2004,1,0.00 ,
CB501,2004,2,0.00 ,
CB501,2004,3,0.00 ,
CB501,2004,4,0.00 ,
CB502,2004,1,0.00 ,
CB502,2004,2,0.00 ,
CB502,2004,3,0.00 ,
CB502,2004,4,0.00 ,
CB503,2004,1,27.63 ,
CB503,2004,2,0.50 ,
CB503,2004,3,0.33 ,
CB503,2004,4,0.00 ,
CB504,2004,1,0.00 ,
CB504,2004,2,0.00 ,
CB504,2004,3,0.00 ,
CB504,2004,4,0.00 ,
CB505,2004,1,0.00 ,
CB505,2004,2,0.00 ,
CB505,2004,3,0.00 ,
CB505,2004,4,0.00 ,
CB601,2004,1,0.00 ,
CB601,2004,2,0.00 ,
CB601,2004,3,0.00 ,
CB601,2004,4,0.00 ,
CB602,2004,1,0.00 ,
CB602,2004,2,0.00 ,
CB602,2004,3,0.00 ,
CB602,2004,4,0.00 ,
CB603,2004,1,0.00 ,
CB603,2004,2,0.00 ,
CB603,2004,3,0.00 ,
CB603,2004,4,0.00 ,
CB701,2004,1,1.93 ,
CB701,2004,2,0.00 ,
CB701,2004,3,0.00 ,
CB701,2004,4,0.00 ,
CB702,2004,1,0.00 ,
CB702,2004,2,0.00 ,
CB702,2004,3,0.00 ,
CB702,2004,4,0.00 ,
CB703,2004,1,6.86 ,
CB703,2004,2,3.59 ,
CB703,2004,3,2.13 ,
CB703,2004,4,0.00 ,
CB704,2004,1,0.00 ,
CB704,2004,2,0.00 ,
CB704,2004,3,0.00 ,
CB704,2004,4,0.00 ,
CB705,2004,1,3.51 ,
CB705,2004,2,4.60 ,
CB705,2004,3,0.02 ,
CB705,2004,4,0.00 ,
CB706,2004,1,0.00 ,
CB706,2004,2,0.00 ,
CB706,2004,3,0.00 ,
CB706,2004,4,0.00 ,
CB707,2004,1,0.00 ,
CB707,2004,2,0.00 ,
CB707,2004,3,0.00 ,
CB707,2004,4,0.00 ,
CB708,2004,1,3.28 ,
CB708,2004,2,12.40 ,
CB708,2004,3,1.63 ,
CB708,2004,4,0.86 ,
CB709,2004,1,0.00 ,
CB709,2004,2,0.00 ,
CB709,2004,3,0.00 ,
CB709,2004,4,0.00 ,
CB801,2004,1,0.00 ,
CB801,2004,2,0.00 ,
CB801,2004,3,0.00 ,
CB801,2004,4,0.00 ,
CHO01,2004,1,1.83 ,
CHO01,2004,2,53.70 ,
CHO01,2004,3,201.15 ,
CHO01,2004,4,0.00 ,
CHO02,2004,1,13.72 ,
CHO02,2004,2,209.60 ,
CHO02,2004,3,492.39 ,
CHO02,2004,4,295.01 ,
CHO03,2004,1,13.80 ,
CHO03,2004,2,132.16 ,
CHO03,2004,3,34.34 ,
CHO03,2004,4,7.90 ,
CHS01,2004,1,0.00 ,
CHS01,2004,2,0.00 ,
CHS01,2004,3,0.00 ,
CHS01,2004,4,0.00 ,
CHS02,2004,1,0.00 ,
CHS02,2004,2,0.00 ,
CHS02,2004,3,0.00 ,
CHS02,2004,4,0.00 ,
CHS03,2004,1,0.00 ,
CHS03,2004,2,0.00 ,
CHS03,2004,3,0.00 ,
CHS03,2004,4,0.00 ,
CHS04,2004,1,0.00 ,
CHS04,2004,2,0.00 ,
CHS04,2004,3,0.00 ,
CHS04,2004,4,0.00 ,
CHS05,2004,1,0.00 ,
CHS05,2004,2,0.00 ,
CHS05,2004,3,0.00 ,
CHS05,2004,4,0.00 ,
EAS01,2004,1,0.00 ,
EAS01,2004,2,22.41 ,
EAS01,2004,3,23.21 ,
EAS01,2004,4,2.08 ,
EAS02,2004,1,6.06 ,
EAS02,2004,2,0.00 ,
EAS02,2004,3,16.73 ,
EAS02,2004,4,21.04 ,
EAS03,2004,1,0.64 ,
EAS03,2004,2,3.83 ,
EAS03,2004,3,0.00 ,
EAS03,2004,4,0.00 ,
EAS04,2004,1,1.70 ,
EAS04,2004,2,6.68 ,
EAS04,2004,3,8.77 ,
EAS04,2004,4,0.00 ,
ELK01,2004,1,0.00 ,
ELK01,2004,2,0.00 ,
ELK01,2004,3,0.00 ,
ELK01,2004,4,0.00 ,
ELK02,2004,1,0.00 ,
ELK02,2004,2,0.00 ,
ELK02,2004,3,0.00 ,
ELK02,2004,4,0.00 ,
FSB01,2004,1,0.00 ,
FSB01,2004,2,6.76 ,
FSB01,2004,3,0.00 ,
FSB01,2004,4,0.00 ,
GUN01,2004,1,0.00 ,
GUN01,2004,2,0.00 ,
GUN01,2004,3,0.00 ,
GUN01,2004,4,0.00 ,
HNG01,2004,1,366.56 ,
HNG01,2004,2,731.99 ,
HNG01,2004,3,393.70 ,
HNG01,2004,4,71.82 ,
JMS01,2004,1,0.00 ,
JMS01,2004,2,0.00 ,
JMS01,2004,3,0.00 ,
JMS01,2004,4,0.00 ,
JMS02,2004,1,0.00 ,
JMS02,2004,2,0.00 ,
JMS02,2004,3,0.00 ,
JMS02,2004,4,0.00 ,
JMS03,2004,1,0.00 ,
JMS03,2004,2,0.00 ,
JMS03,2004,3,0.00 ,
JMS03,2004,4,0.00 ,
JMS04,2004,1,0.00 ,
JMS04,2004,2,0.00 ,
JMS04,2004,3,0.00 ,
JMS04,2004,4,0.00 ,
JMS05,2004,1,0.00 ,
JMS05,2004,2,0.00 ,
JMS05,2004,3,0.00 ,
JMS05,2004,4,0.00 ,
JMS06,2004,1,0.00 ,
JMS06,2004,2,0.00 ,
JMS06,2004,3,0.00 ,
JMS06,2004,4,0.00 ,
JMS07,2004,1,0.00 ,
JMS07,2004,2,0.00 ,
JMS07,2004,3,0.00 ,
JMS07,2004,4,0.00 ,
LCH01,2004,1,8.94 ,
LCH01,2004,2,149.09 ,
LCH01,2004,3,219.76 ,
LCH01,2004,4,0.00 ,
LYN01,2004,1,0.45 ,
LYN01,2004,2,0.00 ,
LYN01,2004,3,0.25 ,
LYN01,2004,4,0.00 ,
MAG01,2004,1,0.00 ,
MAG01,2004,2,0.00 ,
MAG01,2004,3,0.00 ,
MAG01,2004,4,0.00 ,
MAN01,2004,1,0.00 ,
MAN01,2004,2,2.85 ,
MAN01,2004,3,0.00 ,
MAN01,2004,4,0.00 ,
MID01,2004,1,0.00 ,
MID01,2004,2,0.00 ,
MID01,2004,3,0.00 ,
MID01,2004,4,0.00 ,
MNB01,2004,1,0.00 ,
MNB01,2004,2,0.00 ,
MNB01,2004,3,0.00 ,
MNB01,2004,4,0.00 ,
MOB01,2004,1,0.00 ,
MOB01,2004,2,0.00 ,
MOB01,2004,3,0.00 ,
MOB01,2004,4,0.00 ,
MOB02,2004,1,0.00 ,
MOB02,2004,2,0.00 ,
MOB02,2004,3,0.00 ,
MOB02,2004,4,0.00 ,
MOB03,2004,1,0.00 ,
MOB03,2004,2,0.00 ,
MOB03,2004,3,0.00 ,
MOB03,2004,4,0.00 ,
MOB04,2004,1,0.00 ,
MOB04,2004,2,0.00 ,
MOB04,2004,3,0.00 ,
MOB04,2004,4,0.00 ,
NAN01,2004,1,0.00 ,
NAN01,2004,2,0.00 ,
NAN01,2004,3,0.00 ,
NAN01,2004,4,0.00 ,
NAN02,2004,1,0.00 ,
NAN02,2004,2,0.00 ,
NAN02,2004,3,0.00 ,
NAN02,2004,4,0.00 ,
NAN03,2004,1,0.00 ,
NAN03,2004,2,0.00 ,
NAN03,2004,3,0.00 ,
NAN03,2004,4,0.00 ,
NAN04,2004,1,0.00 ,
NAN04,2004,2,0.00 ,
NAN04,2004,3,0.00 ,
NAN04,2004,4,0.00 ,
NAN05,2004,1,0.00 ,
NAN05,2004,2,0.00 ,
NAN05,2004,3,0.00 ,
NAN05,2004,4,0.00 ,
NOR01,2004,1,0.00 ,
NOR01,2004,2,0.00 ,
NOR01,2004,3,0.00 ,
NOR01,2004,4,0.00 ,
PAT01,2004,1,0.00 ,
PAT01,2004,2,0.00 ,
PAT01,2004,3,0.00 ,
PAT01,2004,4,0.00 ,
PAT02,2004,1,0.00 ,
PAT02,2004,2,0.00 ,
PAT02,2004,3,0.00 ,
PAT02,2004,4,0.00 ,
PAT05,2004,1,0.00 ,
PAT05,2004,2,0.00 ,
PAT05,2004,3,0.00 ,
PAT05,2004,4,0.00 ,
PAT06,2004,1,0.00 ,
PAT06,2004,2,0.00 ,
PAT06,2004,3,0.00 ,
PAT06,2004,4,0.00 ,
PAT07,2004,1,0.00 ,
PAT07,2004,2,0.00 ,
PAT07,2004,3,0.00 ,
PAT07,2004,4,0.00 ,
PAT08,2004,1,0.00 ,
PAT08,2004,2,0.00 ,
PAT08,2004,3,0.00 ,
PAT08,2004,4,0.00 ,
PAT11,2004,1,0.00 ,
PAT11,2004,2,0.00 ,
PAT11,2004,3,0.00 ,
PAT11,2004,4,0.00 ,
PAX01,2004,1,0.00 ,
PAX01,2004,2,0.00 ,
PAX01,2004,3,0.00 ,
PAX01,2004,4,0.00 ,
PAX02,2004,1,0.00 ,
PAX02,2004,2,0.00 ,
PAX02,2004,3,0.00 ,
PAX02,2004,4,0.00 ,
PAX03,2004,1,0.00 ,
PAX03,2004,2,0.00 ,
PAX03,2004,3,0.00 ,
PAX03,2004,4,0.00 ,
PAX04,2004,1,0.00 ,
PAX04,2004,2,0.00 ,
PAX04,2004,3,0.00 ,
PAX04,2004,4,0.00 ,
PIA01,2004,1,16.75 ,
PIA01,2004,2,12.34 ,
PIA01,2004,3,0.00 ,
PIA01,2004,4,0.00 ,
POC01,2004,1,0.00 ,
POC01,2004,2,0.00 ,
POC01,2004,3,0.00 ,
POC01,2004,4,0.00 ,
POC02,2004,1,0.00 ,
POC02,2004,2,0.00 ,
POC02,2004,3,0.00 ,
POC02,2004,4,0.00 ,
POC04,2004,1,14.56 ,
POC04,2004,2,42.97 ,
POC04,2004,3,9.88 ,
POC04,2004,4,68.93 ,
POT02,2004,1,30.86 ,
POT02,2004,2,116.20 ,
POT02,2004,3,36.72 ,
POT02,2004,4,140.44 ,
POT03,2004,1,38.15 ,
POT03,2004,2,33.04 ,
POT03,2004,3,15.37 ,
POT03,2004,4,20.73 ,
POT04,2004,1,17.23 ,
POT04,2004,2,39.92 ,
POT04,2004,3,41.06 ,
POT04,2004,4,74.94 ,
POT05,2004,1,10.91 ,
POT05,2004,2,122.18 ,
POT05,2004,3,25.66 ,
POT05,2004,4,58.13 ,
POT07,2004,1,0.00 ,
POT07,2004,2,0.00 ,
POT07,2004,3,0.00 ,
POT07,2004,4,0.00 ,
POT08,2004,1,0.00 ,
POT08,2004,2,0.00 ,
POT08,2004,3,0.00 ,
POT08,2004,4,0.00 ,
POT09,2004,1,0.00 ,
POT09,2004,2,0.00 ,
POT09,2004,3,0.00 ,
POT09,2004,4,0.00 ,
POT1,2004,1,0.00 ,
POT1,2004,2,0.00 ,
POT1,2004,3,0.00 ,
POT1,2004,4,0.00 ,
POT10,2004,1,0.00 ,
POT10,2004,2,0.00 ,
POT10,2004,3,0.00 ,
POT10,2004,4,0.00 ,
POT11,2004,1,0.00 ,
POT11,2004,2,0.00 ,
POT11,2004,3,0.00 ,
POT11,2004,4,0.00 ,
POT12,2004,1,0.00 ,
POT12,2004,2,0.00 ,
POT12,2004,3,0.00 ,
POT12,2004,4,0.00 ,
POT13,2004,1,0.00 ,
POT13,2004,2,0.00 ,
POT13,2004,3,0.00 ,
POT13,2004,4,0.00 ,
POT14,2004,1,1.59 ,
POT14,2004,2,4.40 ,
POT14,2004,3,11.39 ,
POT14,2004,4,15.06 ,
POT15,2004,1,0.00 ,
POT15,2004,2,0.30 ,
POT15,2004,3,5.88 ,
POT15,2004,4,1.34 ,
POT16,2004,1,23.96 ,
POT16,2004,2,19.53 ,
POT16,2004,3,11.02 ,
POT16,2004,4,2.10 ,
POT17,2004,1,0.00 ,
POT17,2004,2,0.00 ,
POT17,2004,3,0.00 ,
POT17,2004,4,0.00 ,
POT18,2004,1,0.00 ,
POT18,2004,2,0.00 ,
POT18,2004,3,0.00 ,
POT18,2004,4,0.00 ,
POT19,2004,1,0.00 ,
POT19,2004,2,0.00 ,
POT19,2004,3,0.00 ,
POT19,2004,4,0.00 ,
POT20,2004,1,0.00 ,
POT20,2004,2,0.00 ,
POT20,2004,3,0.00 ,
POT20,2004,4,0.00 ,
POT21,2004,1,0.00 ,
POT21,2004,2,0.00 ,
POT21,2004,3,0.00 ,
POT21,2004,4,0.00 ,
POT22,2004,1,0.00 ,
POT22,2004,2,0.00 ,
POT22,2004,3,0.00 ,
POT22,2004,4,0.00 ,
POT23,2004,1,0.00 ,
POT23,2004,2,0.00 ,
POT23,2004,3,0.00 ,
POT23,2004,4,0.00 ,
RHD01,2004,1,0.00 ,
RHD01,2004,2,0.00 ,
RHD01,2004,3,0.00 ,
RHD01,2004,4,0.00 ,
RPP01,2004,1,30.28 ,
RPP01,2004,2,67.42 ,
RPP01,2004,3,1.15 ,
RPP01,2004,4,0.00 ,
RPP02,2004,1,0.00 ,
RPP02,2004,2,0.00 ,
RPP02,2004,3,0.00 ,
RPP02,2004,4,0.00 ,
RPP03,2004,1,0.00 ,
RPP03,2004,2,0.00 ,
RPP03,2004,3,0.00 ,
RPP03,2004,4,0.00 ,
RPP04,2004,1,0.00 ,
RPP04,2004,2,0.00 ,
RPP04,2004,3,0.00 ,
RPP04,2004,4,0.00 ,
RPP05,2004,1,0.00 ,
RPP05,2004,2,0.00 ,
RPP05,2004,3,0.00 ,
RPP05,2004,4,0.00 ,
RPP06,2004,1,0.00 ,
RPP06,2004,2,0.00 ,
RPP06,2004,3,0.00 ,
RPP06,2004,4,0.00 ,
SAS01,2004,1,0.00 ,
SAS01,2004,2,0.00 ,
SAS01,2004,3,0.00 ,
SAS01,2004,4,0.00 ,
SEV01,2004,1,0.00 ,
SEV01,2004,2,0.00 ,
SEV01,2004,3,0.00 ,
SEV01,2004,4,0.00 ,
SOU01,2004,1,0.34 ,
SOU01,2004,2,2.75 ,
SOU01,2004,3,3.52 ,
SOU01,2004,4,12.05 ,
WIC01,2004,1,0.00 ,
WIC01,2004,2,0.00 ,
WIC01,2004,3,0.00 ,
WIC01,2004,4,0.00 ,
WST01,2004,1,0.00 ,
WST01,2004,2,0.00 ,
WST01,2004,3,0.00 ,
WST01,2004,4,0.00 ,
YRK01,2004,1,0.00 ,
YRK01,2004,2,0.00 ,
YRK01,2004,3,0.00 ,
YRK01,2004,4,0.00 ,
YRK02,2004,1,0.00 ,
YRK02,2004,2,0.00 ,
YRK02,2004,3,0.00 ,
YRK02,2004,4,0.00 ,
BAC01,2005,1,0.00 ,
BAC01,2005,2,0.00 ,
BAC01,2005,3,0.00 ,
BAC01,2005,4,0.00 ,
BIG01,2005,1,7.08 ,
BIG01,2005,2,36.79 ,
BIG01,2005,3,23.55 ,
BIG01,2005,4,0.26 ,
BSH01,2005,1,0.00 ,
BSH01,2005,2,0.00 ,
BSH01,2005,3,0.00 ,
BSH01,2005,4,0.00 ,
CB101,2005,1,0.00 ,
CB101,2005,2,0.00 ,
CB101,2005,3,0.00 ,
CB101,2005,4,0.00 ,
CB201,2005,1,0.00 ,
CB201,2005,2,0.00 ,
CB201,2005,3,0.00 ,
CB201,2005,4,0.00 ,
CB202,2005,1,0.00 ,
CB202,2005,2,0.00 ,
CB202,2005,3,0.00 ,
CB202,2005,4,0.00 ,
CB203,2005,1,0.00 ,
CB203,2005,2,0.00 ,
CB203,2005,3,0.00 ,
CB203,2005,4,0.00 ,
CB204,2005,1,0.00 ,
CB204,2005,2,0.00 ,
CB204,2005,3,0.00 ,
CB204,2005,4,0.00 ,
CB301,2005,1,0.00 ,
CB301,2005,2,0.00 ,
CB301,2005,3,0.00 ,
CB301,2005,4,0.00 ,
CB401,2005,1,5.96 ,
CB401,2005,2,74.98 ,
CB401,2005,3,159.50 ,
CB401,2005,4,1.19 ,
CB404,2005,1,0.00 ,
CB404,2005,2,0.00 ,
CB404,2005,3,0.00 ,
CB404,2005,4,0.00 ,
CB501,2005,1,0.00 ,
CB501,2005,2,0.00 ,
CB501,2005,3,0.00 ,
CB501,2005,4,0.00 ,
CB502,2005,1,0.00 ,
CB502,2005,2,0.00 ,
CB502,2005,3,0.00 ,
CB502,2005,4,0.00 ,
CB503,2005,1,27.93 ,
CB503,2005,2,19.11 ,
CB503,2005,3,0.00 ,
CB503,2005,4,0.00 ,
CB504,2005,1,0.00 ,
CB504,2005,2,0.00 ,
CB504,2005,3,0.00 ,
CB504,2005,4,0.00 ,
CB505,2005,1,0.00 ,
CB505,2005,2,0.00 ,
CB505,2005,3,0.00 ,
CB505,2005,4,0.00 ,
CB601,2005,1,0.00 ,
CB601,2005,2,0.00 ,
CB601,2005,3,0.00 ,
CB601,2005,4,0.00 ,
CB602,2005,1,0.00 ,
CB602,2005,2,0.00 ,
CB602,2005,3,0.00 ,
CB602,2005,4,0.00 ,
CB603,2005,1,0.00 ,
CB603,2005,2,0.00 ,
CB603,2005,3,0.00 ,
CB603,2005,4,0.00 ,
CB701,2005,1,2.56 ,
CB701,2005,2,2.71 ,
CB701,2005,3,0.00 ,
CB701,2005,4,0.00 ,
CB702,2005,1,0.00 ,
CB702,2005,2,0.00 ,
CB702,2005,3,0.00 ,
CB702,2005,4,0.00 ,
CB703,2005,1,3.47 ,
CB703,2005,2,13.11 ,
CB703,2005,3,3.82 ,
CB703,2005,4,0.00 ,
CB704,2005,1,0.00 ,
CB704,2005,2,0.00 ,
CB704,2005,3,0.00 ,
CB704,2005,4,0.00 ,
CB705,2005,1,0.35 ,
CB705,2005,2,0.00 ,
CB705,2005,3,0.00 ,
CB705,2005,4,0.00 ,
CB706,2005,1,0.00 ,
CB706,2005,2,0.00 ,
CB706,2005,3,0.00 ,
CB706,2005,4,0.00 ,
CB707,2005,1,0.00 ,
CB707,2005,2,0.00 ,
CB707,2005,3,0.00 ,
CB707,2005,4,0.00 ,
CB708,2005,1,4.93 ,
CB708,2005,2,0.00 ,
CB708,2005,3,0.00 ,
CB708,2005,4,0.17 ,
CB709,2005,1,0.00 ,
CB709,2005,2,0.00 ,
CB709,2005,3,0.00 ,
CB709,2005,4,0.00 ,
CB801,2005,1,0.00 ,
CB801,2005,2,0.00 ,
CB801,2005,3,0.00 ,
CB801,2005,4,0.00 ,
CHO01,2005,1,17.25 ,
CHO01,2005,2,7.05 ,
CHO01,2005,3,14.14 ,
CHO01,2005,4,64.17 ,
CHO02,2005,1,106.39 ,
CHO02,2005,2,121.14 ,
CHO02,2005,3,151.23 ,
CHO02,2005,4,380.91 ,
CHO03,2005,1,1.62 ,
CHO03,2005,2,25.18 ,
CHO03,2005,3,6.44 ,
CHO03,2005,4,15.41 ,
CHS01,2005,1,0.00 ,
CHS01,2005,2,0.00 ,
CHS01,2005,3,0.00 ,
CHS01,2005,4,0.00 ,
CHS02,2005,1,0.00 ,
CHS02,2005,2,0.00 ,
CHS02,2005,3,0.00 ,
CHS02,2005,4,0.00 ,
CHS03,2005,1,0.00 ,
CHS03,2005,2,0.00 ,
CHS03,2005,3,0.00 ,
CHS03,2005,4,0.00 ,
CHS04,2005,1,0.00 ,
CHS04,2005,2,0.00 ,
CHS04,2005,3,0.00 ,
CHS04,2005,4,0.00 ,
CHS05,2005,1,0.00 ,
CHS05,2005,2,0.00 ,
CHS05,2005,3,0.00 ,
CHS05,2005,4,0.00 ,
EAS01,2005,1,8.35 ,
EAS01,2005,2,5.04 ,
EAS01,2005,3,20.17 ,
EAS01,2005,4,10.05 ,
EAS02,2005,1,9.88 ,
EAS02,2005,2,7.06 ,
EAS02,2005,3,0.00 ,
EAS02,2005,4,17.55 ,
EAS03,2005,1,0.00 ,
EAS03,2005,2,0.00 ,
EAS03,2005,3,0.00 ,
EAS03,2005,4,0.00 ,
EAS04,2005,1,2.14 ,
EAS04,2005,2,0.00 ,
EAS04,2005,3,0.00 ,
EAS04,2005,4,0.00 ,
ELK01,2005,1,0.00 ,
ELK01,2005,2,0.00 ,
ELK01,2005,3,0.00 ,
ELK01,2005,4,0.00 ,
ELK02,2005,1,0.00 ,
ELK02,2005,2,0.00 ,
ELK02,2005,3,0.00 ,
ELK02,2005,4,0.00 ,
FSB01,2005,1,0.00 ,
FSB01,2005,2,2.67 ,
FSB01,2005,3,0.00 ,
FSB01,2005,4,0.00 ,
GUN01,2005,1,0.00 ,
GUN01,2005,2,0.00 ,
GUN01,2005,3,0.00 ,
GUN01,2005,4,0.00 ,
HNG01,2005,1,383.23 ,
HNG01,2005,2,859.67 ,
HNG01,2005,3,524.03 ,
HNG01,2005,4,299.22 ,
JMS01,2005,1,0.00 ,
JMS01,2005,2,0.00 ,
JMS01,2005,3,0.00 ,
JMS01,2005,4,0.00 ,
JMS02,2005,1,0.00 ,
JMS02,2005,2,0.00 ,
JMS02,2005,3,0.00 ,
JMS02,2005,4,0.00 ,
JMS03,2005,1,0.00 ,
JMS03,2005,2,0.00 ,
JMS03,2005,3,0.00 ,
JMS03,2005,4,0.00 ,
JMS04,2005,1,0.00 ,
JMS04,2005,2,0.00 ,
JMS04,2005,3,0.00 ,
JMS04,2005,4,0.00 ,
JMS05,2005,1,0.00 ,
JMS05,2005,2,0.00 ,
JMS05,2005,3,0.00 ,
JMS05,2005,4,0.00 ,
JMS06,2005,1,0.00 ,
JMS06,2005,2,0.00 ,
JMS06,2005,3,0.00 ,
JMS06,2005,4,0.00 ,
JMS07,2005,1,0.00 ,
JMS07,2005,2,0.00 ,
JMS07,2005,3,0.00 ,
JMS07,2005,4,0.00 ,
LCH01,2005,1,15.49 ,
LCH01,2005,2,15.43 ,
LCH01,2005,3,11.69 ,
LCH01,2005,4,6.22 ,
LYN01,2005,1,0.97 ,
LYN01,2005,2,3.14 ,
LYN01,2005,3,0.00 ,
LYN01,2005,4,0.00 ,
MAG01,2005,1,0.00 ,
MAG01,2005,2,0.00 ,
MAG01,2005,3,0.00 ,
MAG01,2005,4,0.00 ,
MAN01,2005,1,0.00 ,
MAN01,2005,2,3.26 ,
MAN01,2005,3,0.00 ,
MAN01,2005,4,0.00 ,
MID01,2005,1,0.00 ,
MID01,2005,2,0.00 ,
MID01,2005,3,0.00 ,
MID01,2005,4,0.00 ,
MNB01,2005,1,0.00 ,
MNB01,2005,2,0.00 ,
MNB01,2005,3,0.00 ,
MNB01,2005,4,0.00 ,
MOB01,2005,1,0.00 ,
MOB01,2005,2,0.00 ,
MOB01,2005,3,0.00 ,
MOB01,2005,4,0.00 ,
MOB02,2005,1,0.00 ,
MOB02,2005,2,0.00 ,
MOB02,2005,3,0.00 ,
MOB02,2005,4,0.00 ,
MOB03,2005,1,0.00 ,
MOB03,2005,2,0.00 ,
MOB03,2005,3,0.00 ,
MOB03,2005,4,0.00 ,
MOB04,2005,1,0.00 ,
MOB04,2005,2,0.00 ,
MOB04,2005,3,0.00 ,
MOB04,2005,4,0.00 ,
NAN01,2005,1,0.00 ,
NAN01,2005,2,0.00 ,
NAN01,2005,3,0.00 ,
NAN01,2005,4,0.00 ,
NAN02,2005,1,0.00 ,
NAN02,2005,2,0.00 ,
NAN02,2005,3,0.00 ,
NAN02,2005,4,0.00 ,
NAN03,2005,1,0.00 ,
NAN03,2005,2,0.00 ,
NAN03,2005,3,0.00 ,
NAN03,2005,4,0.00 ,
NAN04,2005,1,0.00 ,
NAN04,2005,2,0.00 ,
NAN04,2005,3,0.00 ,
NAN04,2005,4,0.00 ,
